"Freq","Power"
"0.5000060001200024","2.6304093479502846e-05"
"0.9000120002400048","2.631653251203102e-05"
"1.3000180003600073","2.632898058356551e-05"
"1.7000240004800098","2.6341437703126355e-05"
"2.1000300006000123","2.635390387974514e-05"
"2.5000360007200144","2.6366379122465018e-05"
"2.900042000840017","2.6378863440340914e-05"
"3.3000480009600195","2.63913568424394e-05"
"3.700054001080022","2.6403859337838638e-05"
"4.100060001200024","2.6416370935628634e-05"
"4.500066001320026","2.642889164491098e-05"
"4.900072001440028","2.6441421474799133e-05"
"5.300078001560031","2.6453960434418257e-05"
"5.700084001680033","2.6466508532905307e-05"
"6.100090001800036","2.6479065779409e-05"
"6.5000960019200384","2.649163218308998e-05"
"6.9001020020400405","2.650420775312066e-05"
"7.3001080021600435","2.6516792498685228e-05"
"7.700114002280046","2.6529386428979937e-05"
"8.100120002400049","2.6541989553212784e-05"
"8.50012600252005","2.655460188060377e-05"
"8.900132002640053","2.656722342038474e-05"
"9.300138002760056","2.6579854181799603e-05"
"9.700144002880057","2.6592494174104177e-05"
"10.10015000300006","2.6605143406566248e-05"
"10.500156003120063","2.6617801888465707e-05"
"10.900162003240066","2.6630469629094372e-05"
"11.300168003360067","2.664314663775619e-05"
"11.70017400348007","2.665583292376712e-05"
"12.100180003600073","2.666852849645524e-05"
"12.500186003720074","2.6681233365160757e-05"
"12.900192003840077","2.669394753923597e-05"
"13.30019800396008","2.6706671028045346e-05"
"13.700204004080081","2.6719403840965537e-05"
"14.100210004200084","2.6732145987385305e-05"
"14.500216004320087","2.674489747670572e-05"
"14.900222004440089","2.6757658318340065e-05"
"15.300228004560092","2.677042852171375e-05"
"15.700234004680095","2.678320809626463e-05"
"16.1002400048001","2.6795997051442707e-05"
"16.5002460049201","2.680879539671038e-05"
"16.9002520050401","2.6821603141542294e-05"
"17.300258005160106","2.6834420295425498e-05"
"17.700264005280108","2.684724686785944e-05"
"18.10027000540011","2.686008286835584e-05"
"18.500276005520114","2.6872928306438924e-05"
"18.900282005640115","2.688578319164532e-05"
"19.300288005760116","2.689864753352409e-05"
"19.70029400588012","2.691152134163673e-05"
"20.100300006000122","2.692440462555732e-05"
"20.500306006120127","2.6937297394872353e-05"
"20.900312006240128","2.695019965918089e-05"
"21.30031800636013","2.6963111428094595e-05"
"21.700324006480134","2.6976032711237582e-05"
"22.100330006600135","2.6988963518246616e-05"
"22.500336006720136","2.7001903858771107e-05"
"22.90034200684014","2.7014853742473038e-05"
"23.300348006960142","2.7027813179027096e-05"
"23.700354007080144","2.7040782178120578e-05"
"24.10036000720015","2.705376074945353e-05"
"24.50036600732015","2.7066748902738663e-05"
"24.90037200744015","2.707974664770147e-05"
"25.300378007560155","2.7092753994080134e-05"
"25.700384007680157","2.710577095162573e-05"
"26.100390007800158","2.7118797530101984e-05"
"26.500396007920163","2.7131833739285535e-05"
"26.900402008040164","2.714487958896581e-05"
"27.300408008160165","2.7157935088945163e-05"
"27.70041400828017","2.717100024903874e-05"
"28.10042000840017","2.7184075079074694e-05"
"28.500426008520172","2.7197159588893963e-05"
"28.900432008640177","2.7210253788350536e-05"
"29.300438008760178","2.7223357687311346e-05"
"29.70044400888018","2.72364712956563e-05"
"30.100450009000184","2.7249594623278343e-05"
"30.500456009120185","2.7262727680083346e-05"
"30.900462009240186","2.727587047599037e-05"
"31.30046800936019","2.7289023020931453e-05"
"31.700474009480192","2.7302185324851735e-05"
"32.1004800096002","2.7315357397709547e-05"
"32.5004860097202","2.732853924947624e-05"
"32.9004920098402","2.734173089013643e-05"
"33.3004980099602","2.735493232968781e-05"
"33.7005040100802","2.7368143578141394e-05"
"34.10051001020021","2.73813646455213e-05"
"34.50051601032021","2.739459554186497e-05"
"34.90052201044021","2.7407836277223076e-05"
"35.300528010560214","2.7421086861659582e-05"
"35.700534010680215","2.7434347305251783e-05"
"36.100540010800216","2.7447617618090283e-05"
"36.500546010920225","2.746089781027904e-05"
"36.900552011040226","2.7474187891935414e-05"
"37.30055801116023","2.748748787319012e-05"
"37.70056401128023","2.750079776418734e-05"
"38.10057001140023","2.751411757508466e-05"
"38.50057601152023","2.7527447316053165e-05"
"38.90058201164024","2.7540786997277372e-05"
"39.30058801176024","2.7554136628955404e-05"
"39.70059401188024","2.7567496221298788e-05"
"40.10060001200024","2.7580865784532713e-05"
"40.500606012120244","2.759424532889587e-05"
"40.90061201224025","2.7607634864640658e-05"
"41.30061801236025","2.7621034402032925e-05"
"41.700624012480255","2.763444395135231e-05"
"42.100630012600256","2.7647863522892055e-05"
"42.50063601272026","2.76612931269591e-05"
"42.90064201284026","2.767473277387413e-05"
"43.300648012960266","2.7688182473971513e-05"
"43.70065401308027","2.7701642237599373e-05"
"44.10066001320027","2.7715112075119684e-05"
"44.50066601332027","2.772859199690814e-05"
"44.90067201344027","2.7742082013354285e-05"
"45.30067801356027","2.775558213486158e-05"
"45.70068401368028","2.7769092371847267e-05"
"46.10069001380028","2.778261273474253e-05"
"46.50069601392028","2.7796143233992436e-05"
"46.900702014040284","2.7809683880056054e-05"
"47.300708014160286","2.7823234683406363e-05"
"47.70071401428029","2.7836795654530345e-05"
"48.100720014400295","2.785036680392898e-05"
"48.500726014520296","2.7863948142117337e-05"
"48.9007320146403","2.7877539679624477e-05"
"49.3007380147603","2.7891141426993588e-05"
"49.7007440148803","2.7904753394781957e-05"
"50.1007500150003","2.7918375593560952e-05"
"50.50075601512031","2.793200803391612e-05"
"50.90076201524031","2.7945650726447273e-05"
"51.30076801536031","2.7959303681768254e-05"
"51.70077401548031","2.7972966910507277e-05"
"52.100780015600314","2.79866404233067e-05"
"52.50078601572032","2.8000324230823203e-05"
"52.900792015840324","2.8014018343727812e-05"
"53.300798015960325","2.802772277270572e-05"
"53.700804016080326","2.8041437528456643e-05"
"54.10081001620033","2.8055162621694517e-05"
"54.50081601632033","2.806889806314775e-05"
